_id,Source,Source_ID,Location,Artist,Title,Medium,ArtForm,Status,ImageName,ImageURL,ThumbURL,ImageAltText,WARD,WARD_FULLNAME,YEAR_INSTALLED,Description,OwnedBy,CommissionedBy,PublicArtConsultant,ImageOrientation,ExternalLink,ExternalLinkText,geometry
235,Percent for Public Art - Private Developer Program,3044,"111 Elizabeth Street, One City Hall Place","Momoli, Vinicio",Contrappunto,Coloured Plexiglass,None,Existing,vancouver_and_obama_068.jpg,https://www.toronto.ca/ext/pln/publicart/vancouver_and_obama_068.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/vancouver_and_obama_068.jpg,Image of artwork: Contrappunto,10,Spadina-Fort York,2006,None,None,Diamante Development Corporation,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38468, 43.654844]]}"
236,Percent for Public Art - Private Developer Program,089150 (G),"Massey Street and Shaw Street,  Copperfield Condominiums","McKinnon, John",Copperfield Fence,Steel,None,Existing,Copperfield.jpg,https://www.toronto.ca/ext/pln/publicart/Copperfield.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Copperfield.jpg,Image of artwork: Copperfield Fence,10,Spadina-Fort York,1988,None,None,Dan-Cam Developments Limited,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.414374, 43.642835]]}"
237,Percent for Public Art - Private Developer Program,8040,"400 Jarvis Street, Canada's National Ballet School","Dean, Tom",Desire,Bronze,None,Existing,national_ballet.jpg,https://www.toronto.ca/ext/pln/publicart/national_ballet.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/national_ballet.jpg,Image of artwork: Desire,13,Toronto Centre,2005,None,None,National Ballet School of Canada,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.377581, 43.6641]]}"
238,Percent for Public Art - Private Developer Program,7100,"15 Greenview Avenue, Tridel / Meridian Residences","Moyle, Alexander",Dormez-Vous,Bronze,None,Existing,Moyle_Dormez_vous.jpg,https://www.toronto.ca/ext/pln/publicart/Moyle_Dormez_vous.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Moyle_Dormez_vous.jpg,Image of artwork: Dormez-Vous,18,Willowdale,2008,"The public art for the Meridian Residences development is designed to benefit both residents of the development and their visitors by providing a high-profile art location directly associated with the development's public driveway and main entrance. The art engages landscape features including an entrance garden, water feature, soft landscaping and site furniture which provides an opportunity for collaboration between the artist and landscape architect in the design of the water feature and garden.",None,Tridel,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.418143, 43.779746]]}"
239,Percent for Public Art - Private Developer Program,10031,"580 Jarvis Street, X2 Condominiums","Dark, Shayne",Double Take, ,None,Existing,DoubleTake.jpg,https://www.toronto.ca/ext/pln/publicart/DoubleTake.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/DoubleTake.jpg,Image of artwork: Double Take,13,Toronto Centre,2014,None,None,Great Gulf,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.380048, 43.669673]]}"
240,Percent for Public Art - Private Developer Program,6067,"110 Charles Street East, X-The Condominium","Dark, Shayne",Double Vision,None,None,Existing,Dark_Double_Vision.jpg,https://www.toronto.ca/ext/pln/publicart/Dark_Double_Vision.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Dark_Double_Vision.jpg,Image of artwork: Double Vision,11,University-Rosedale,2010,None,None,Great Gulf,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.380139, 43.670005]]}"
241,Percent for Public Art - Private Developer Program,11021,"8 The Esplanade, The Sony Centre for the Performing Arts","Valentine, Harley",Dream Ballet,Mirrored Finish Stainless Steel,None,Existing,DreamBallet.jpg,https://www.toronto.ca/ext/pln/publicart/DreamBallet.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/DreamBallet.jpg,Image of artwork: Dream Ballet,13,Toronto Centre,2016,None,None,Castle Point Development,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.37634546, 43.64622711]]}"
242,Percent for Public Art - Private Developer Program,9031,"12 York Street, ICE Condominiums","Phaophanit, Vong / Oboussier, Claire",Dream House (Urban Firefly),None,None,Existing,UrbanFirefly.jpg,https://www.toronto.ca/ext/pln/publicart/UrbanFirefly.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/UrbanFirefly.jpg,Image of artwork: Dream House (Urban Firefly),10,Spadina-Fort York,2015,"Urban Firefly work takes the form of a diminutive, powerful three-dimensional 'house image' perched atop a mighty yet elegant sculptural 'stilt'. During daylight hours Urban Firefly will be a strong and elegant sculptural object with multiple resonances: reminiscent of a tree house, an eyrie or a cabin. The reference to the archetypal house"" object is direct and strong but there is also a sense of nest like fragility and precariousness in the way Urban Firefly sits, delicately held aloft by the outstretched 'fingers' of the robust stilt.""",None,None,None,landscape,https://www.atopia.org.uk/latest-news/dream-house/,External website,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.382072, 43.642001]]}"
243,Percent for Public Art - Private Developer Program,8044,"125 Queens Quay East, Corus Quay",Troika,Drizzle,None,None,Existing,Troika_Drizzle.jpg,https://www.toronto.ca/ext/pln/publicart/Troika_Drizzle.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Troika_Drizzle.jpg,Image of artwork: Drizzle,10,Spadina-Fort York,2010,Drizzle is playing with the idea of a cloud being caught inside the building where rain appears to protrude through slits in the soffit. Drizzling rain appears to be falling through a long and narrow gap in the building. This illusion is created by custom designed simple LED and lens mechanisms that are placed along a line which allows for the creation of beautifully crisp animations of rain drops.,None,Toronto Port Lands Company & Corus Entertainment,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.366715, 43.643182]]}"
244,Percent for Public Art - Private Developer Program,8055,"105 The Queensway, NXT Condos","Hodges, Jim",Echo,"Galvanized Steel Plate, Polished Stainless Steel ",None,Existing,GoTrainImage.jpg,https://www.toronto.ca/ext/pln/publicart/GoTrainImage.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/GoTrainImage.jpg,Image of artwork: Echo,4,Parkdale-High Park,2013,None,None,Cresford Developments,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.470405, 43.635628]]}"
245,Percent for Public Art - Private Developer Program,97100,"222 Bremner Boulevard, Metropolitan Toronto Convention Centre","Burnett, Brian",Elevating the Millennium,paint,None,Existing,ElevatingTheMillenium.jpg,https://www.toronto.ca/ext/pln/publicart/ElevatingTheMillenium.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/ElevatingTheMillenium.jpg,Image of artwork: Elevating the Millennium,10,Spadina-Fort York,1997,None,None,Metropolitan Toronto Convention Centre,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38489717, 43.64268455]]}"
246,Percent for Public Art - Private Developer Program,99027,"250 Wellington Street West, The Icon","Goulet, Michel",Fairgrounds,"Stainless Steel, Aluminum",None,Existing,fairgrounds_4.jpg,https://www.toronto.ca/ext/pln/publicart/fairgrounds_4.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/fairgrounds_4.jpg,Image of artwork: Fairgrounds,10,Spadina-Fort York,2003,None,None,"Tridel, Dorsay",None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.390868, 43.645072]]}"
247,Percent for Public Art - Private Developer Program,2058,"650 Fleet Street, Waterpark City","Acconci, Vito",Fence-on-the-loose,None,None,Existing,Fence_on_the_loose.jpg,https://www.toronto.ca/ext/pln/publicart/Fence_on_the_loose.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Fence_on_the_loose.jpg,Image of artwork: Fence-on-the-loose,10,Spadina-Fort York,TBD,None,None,Lanterra,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.406581, 43.63651]]}"
248,Percent for Public Art - Private Developer Program,8054,"1019 Sheppard Avenue East, Concord Park Place","Root, Derek",Field Map I & II,None,None,Existing,FieldMap.jpg,https://www.toronto.ca/ext/pln/publicart/FieldMap.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/FieldMap.jpg,Image of artwork: Field Map I & II,17,Don Valley North,2011,None,None,Concord Adex Development Corp.,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3719793, 43.76976566]]}"
249,Percent for Public Art - Private Developer Program,5101,"25 Carlton Street, Encore at The Met","Hilton Moore, Marlene",Flow Blue,"Stainless Steel, LED Lights, Resin",None,Existing,Hilton_Moore_Flow_Blue3.jpg,https://www.toronto.ca/ext/pln/publicart/Hilton_Moore_Flow_Blue3.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Hilton_Moore_Flow_Blue3.jpg,Image of artwork: Flow Blue,13,Toronto Centre,2008,"An avenue of electric-blue painted resin trees, seventeen feet in height, line an archway that joins Granby Street to Carlton Avenue Recalling the majestic trees along Granby Street, the work directs attention to the important connection and historic path between these two streets.  The flow of blue is continued through an LED illuminated stainless steel fence 300m long, highlighting the intricate laser-cut tree branch design in the metal.",None,Edilcan Group,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.38163, 43.661153]]}"
250,Percent for Public Art Commissions Donated to the City,98069,CityPlace,"Di Suvero, Mark",Flower Power,None,None,Existing,Di_Suvero_Flower_Power.jpg,https://www.toronto.ca/ext/pln/publicart/Di_Suvero_Flower_Power.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Di_Suvero_Flower_Power.jpg,Image of artwork: Flower Power,10,Spadina-Fort York,1967,"Created by internationally reknowned sculptor Mark di Suvero, Flower Power, along with a similar sculpture, No Shoes, was commissioned for the International Sculpture Symposium in Toronto in 1967, and installed in High Park. . These works were the first large scale works completed by the artist and had been installed in High Park for more than 40 years. In 2008, the works were removed by City of Toronto Cultural Services and sent to the United States to be restored by the artist.",None,Concord Adex Development Corporation,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.394845, 43.641199]]}"
251,Percent for Public Art - Private Developer Program,11058,"320 Tweedsmuir Avenue, The Heathview","Hilton Moore, Marlene","Flowers at Our Feet, Moon and Stars Above",None,None,Existing,FlowersAtOurFeetMoonAndStarsAbove.jpg,https://www.toronto.ca/ext/pln/publicart/FlowersAtOurFeetMoonAndStarsAbove.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/FlowersAtOurFeetMoonAndStarsAbove.jpg,"Image of artwork: Flowers at Our Feet, Moon and Stars Above",12,Toronto-St. Paul's,TBD,None,None,Morguard Investments Limited,None,portrait,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.41442398, 43.68531184]]}"
252,Percent for Public Art Commissions Donated to the City,7035,"120 Homewood Avenue, Wellesley Magill Park","Pien, Ed",Forest Walk,Corten Steel,None,Existing,Pien_Forest_Walk3.jpg,https://www.toronto.ca/ext/pln/publicart/Pien_Forest_Walk3.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Pien_Forest_Walk3.jpg,"A photo of a metal art installation that has cut out silhouette features of plants, ornate fences, and people",13,Toronto Centre,2011,None,None,Tridel,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.375906, 43.667292]]}"
253,Percent for Public Art - Private Developer Program,6064,"55 Scollard Street, Four Seasons Hotel & Residences","Cormier, Claude",Fountain - Four Seasons Hotel and Residences,None,None,Existing,Fountain_Cormier.jpg,https://www.toronto.ca/ext/pln/publicart/Fountain_Cormier.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Fountain_Cormier.jpg,Image of artwork: Fountain - Four Seasons Hotel and Residences,11,University-Rosedale,2012,None,None,None,None,portrait,https://www.claudecormier.com/en/projet/four-seasons-hotel-and-residences/,External website,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.389478, 43.6718]]}"
254,Percent for Public Art - Private Developer Program,11056,"38 Bastion Street, York Harbour Club Condos","Cesta, Carlo / KrÃ¼ger, Nestor",Fountaingrove,None,None,Existing,Fountaingrove.jpg,https://www.toronto.ca/ext/pln/publicart/Fountaingrove.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/Fountaingrove.jpg,Image of artwork: Fountaingrove,10,Spadina-Fort York,2014,None,None,Plaza Corporation,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.403836, 43.637289]]}"
255,Percent for Public Art Commissions Donated to the City,9100,"55 Forest Manor Road, Parkway Forest Community Centre","Coupland, Douglas",Four Seasons,Corten Steel,None,Existing,FourSeasons.jpg,https://www.toronto.ca/ext/pln/publicart/FourSeasons.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/FourSeasons.jpg,"A photo of a coloured pole varying with many stacked colours including green, pink, orange, white, and red surrounded by the neighbouring towers and community centre situated in a landscaped area with grass and trees. ",17,Don Valley North,2014,âThe colours come from those used in boxes of Laurentien pencil crayons.â,None,ELAD Canada,None,landscape,https://coupland.com/category/art/public-art/,External website,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.345731, 43.77452]]}"
256,Percent for Public Art - Private Developer Program,92128,"200 Front Street West, Simcoe Place","Gorlitz, Will",From the Top,Paint,None,Existing,FromTheTop.jpg,https://www.toronto.ca/ext/pln/publicart/FromTheTop.jpg,https://www.toronto.ca/ext/pln/publicart/thumbs/FromTheTop.jpg,Image of artwork: From the Top,10,Spadina-Fort York,1995,None,None,Cadillac Fairview,None,landscape,None,None,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.386105, 43.644758]]}"
